"am_data","am_precipitacao","am_temp_maxima","am_umidade","am_ocorreu_queimada","am_risco_fogo_inpe"
2003-02-09,2.9,32.7,74.5,false,NULL
2003-02-10,0,33.4,75.25,false,NULL
2003-02-11,0,27.7,92.5,false,NULL
2003-02-12,2.4,31.9,84,false,NULL
2003-02-13,9.1,31.2,85,false,NULL
2003-02-14,2.9,32.9,72.5,false,NULL
2003-02-15,0.8,32.1,80.5,false,NULL
2003-02-16,2.6,31.9,78.75,false,NULL
2003-02-17,3.2,32.7,71.75,false,NULL
2003-02-18,0,31.8,81.25,false,NULL
2003-02-19,8.5,30.7,92,false,NULL
2003-02-20,0,32.3,79.75,false,NULL
2003-02-21,16.8,32.1,73.5,false,NULL
2003-02-22,10,29.1,89.25,false,NULL
2003-02-23,59.5,30,87.5,false,NULL
2003-02-24,11.7,29.3,88,false,NULL
2003-02-25,29.7,32,76,false,NULL
2003-02-26,0,31.1,88,false,NULL
2003-02-27,0,32.3,82,false,NULL
2003-02-28,50.7,33.6,79,false,NULL
2003-03-01,0.1,32.8,79.5,false,NULL
2003-03-02,0.4,31.7,81.25,false,NULL
2003-03-03,0,33,83.25,false,NULL
2003-03-04,0.9,33.1,85.75,false,NULL
2003-03-05,40.8,32.3,85.75,false,NULL
2003-03-06,32.8,32,86.5,false,NULL
2003-03-07,18.4,32,81.75,false,NULL
2003-03-08,2,32.7,74.75,false,NULL
2003-03-09,0,32.7,80.5,false,NULL
2003-03-10,0,33.2,75,false,NULL
2003-03-11,0.4,31.6,86,false,NULL
2003-03-12,0,31.3,83.25,false,NULL
2003-03-13,24,32,85,false,NULL
2003-03-14,1.7,32.5,84.75,false,NULL
2003-03-15,0.1,30.3,85.25,false,NULL
2003-03-16,50.6,31.6,84,false,NULL
2003-03-17,0,31.7,85,false,NULL
2003-03-18,0.2,26.2,94,false,NULL
2003-03-19,8.7,32.8,79,false,NULL
2003-03-20,9.3,32.3,80,false,NULL
2003-03-21,0,31.7,86,false,NULL
2003-03-22,0.2,29.8,83,false,NULL
2003-03-23,0,33.4,77.75,false,NULL
2003-03-24,0,33.1,75,false,NULL
2003-03-25,0.5,28.7,94.5,false,NULL
2003-03-26,1,32.9,77.5,false,NULL
2003-03-27,10.2,32.8,74.5,false,NULL
2003-03-28,0,32.3,78.5,false,NULL
2003-03-29,0,33,79,false,NULL
2003-03-30,0,32.2,80,false,NULL
2003-03-31,0.9,31.8,87.75,false,NULL
2003-04-01,22.4,31.4,81.75,false,NULL
2003-04-02,8.7,32.4,82.75,false,NULL
2003-04-03,1.3,33,79.5,false,NULL
2003-04-04,15.1,33.2,78,false,NULL
2003-04-05,2.2,34.2,78,false,NULL
2003-04-06,0,31.4,90.25,false,NULL
2003-04-07,26.1,33.8,78.75,false,NULL
2003-04-08,4.9,30.3,87.75,false,NULL
2003-04-09,37.5,32.8,76,false,NULL
2003-04-10,3.2,33.5,83.5,false,NULL
2003-04-11,0,34.2,74.75,false,NULL
2003-04-12,2,33.6,78,false,NULL
2003-04-13,0,33.5,81.5,false,NULL
2003-04-14,4.8,33.3,77.5,false,NULL
2003-04-15,6.5,33.4,74.75,false,NULL
2003-04-16,1.1,33,72.25,false,NULL
2003-04-17,0,34,71,false,NULL
2003-04-18,0,33.7,70.25,false,NULL
2003-04-19,0,33.4,70.75,false,NULL
2003-04-20,0,33.4,76.75,false,NULL
2003-04-21,0,34.4,67.75,false,NULL
2003-04-22,0,34.4,69,false,NULL
2003-04-23,0,34.6,70,false,NULL
2003-04-24,0,32.6,82,false,NULL
2003-04-25,1.2,33.2,73.75,false,NULL
2003-04-26,10.5,33,83.25,false,NULL
2003-04-27,2.5,34.3,77.75,false,NULL
2003-04-28,2.1,33.8,74.5,false,NULL
2003-04-29,44.5,33.6,74.25,false,NULL
2003-04-30,0,33.2,74.5,false,NULL
2003-05-01,0.2,33.1,75,false,NULL
2003-05-02,3.3,32.1,78.5,false,NULL
2003-05-03,0,32.1,86,false,NULL
2003-05-04,0,32.5,79.75,false,NULL
2003-05-05,13.8,33.3,69.75,false,NULL
2003-05-06,0,34,70.75,false,NULL
2003-05-07,0,34.6,68.25,false,NULL
2003-05-08,0,33.8,74.75,false,NULL
2003-05-09,51,33.7,71.75,false,NULL
2003-05-10,0,34.3,68.25,false,NULL
2003-05-11,0,34.3,65.5,false,NULL
2003-05-12,0,34.3,68,false,NULL
2003-05-13,0,34.3,67.75,false,NULL
2003-05-14,0,34.8,64.5,false,NULL
2003-05-15,0,34.2,65.25,false,NULL
2003-05-16,0,33.3,66.75,false,NULL
2003-05-17,0,34.2,66.75,false,NULL
2003-05-18,0,34.7,70.75,false,NULL
2003-05-19,0,33,74.75,false,NULL
2003-05-20,0,34.5,70.5,false,NULL
2003-05-21,0,34.3,71.75,false,NULL
2003-05-22,0,35.1,72,false,NULL
2003-05-23,0,35.4,75.5,false,NULL
2003-05-24,0,33.9,78.25,false,NULL
2003-05-25,6.6,32.2,81.75,false,NULL
2003-05-26,0.2,29.4,89.25,false,NULL
2003-05-27,33.1,32.6,83,false,NULL
2003-05-28,1.3,33.7,84.5,false,NULL
2003-05-29,1.8,32.3,83.75,false,NULL
2003-05-30,5.3,33.1,76,false,NULL
2003-05-31,0.3,32.7,75.25,false,NULL
2003-06-01,0,33.1,76,false,NULL
2003-06-02,0,33.7,72.25,false,NULL
2003-06-03,0,34.1,66.5,false,NULL
2003-06-04,0,34.3,67.25,false,NULL
2003-06-05,0,33.9,67.25,false,NULL
2003-06-06,0,33.8,66.25,false,NULL
2003-06-07,0,34.2,69.25,false,NULL
2003-06-08,1.2,34.2,65,false,NULL
2003-06-09,0,33.6,63,false,NULL
2003-06-10,0,33.8,71.5,false,NULL
2003-06-11,0,33.8,70.5,false,NULL
2003-06-12,0.3,34.1,67.5,false,NULL
2003-06-13,0,33.3,62.25,false,NULL
2003-06-14,0,34.2,67.75,false,NULL
2003-06-15,0,33.6,74,true,NULL
2003-06-16,0,33.6,69.5,false,NULL
2003-06-17,0,35.1,60,false,NULL
2003-06-18,0,35,62.5,false,NULL
2003-06-19,0,33.4,66.75,true,NULL
2003-06-20,0,34.2,68.5,true,NULL
2003-06-21,0,34,74.25,false,NULL
2003-06-22,0,33.2,74.25,false,NULL
2003-06-23,1.3,34,65.5,false,NULL
2003-06-24,0,34.9,66.75,false,NULL
2003-06-25,0,34.9,61.5,false,NULL
2003-06-26,0,34.3,60.25,false,NULL
2003-06-27,0,35,60.75,false,NULL
2003-06-28,0,35.3,61,false,NULL
2003-06-29,0,35.5,58.25,false,NULL
2003-06-30,0,34.3,62.5,false,NULL
2003-07-01,0,32.3,61.5,false,NULL
2003-07-02,0,34.2,65,false,NULL
2003-07-03,0,35.6,66.5,false,NULL
2003-07-04,0,34,62.25,false,NULL
2003-07-05,0,34.9,56.5,false,NULL
2003-07-06,0,35.4,53.25,false,NULL
2003-07-07,0,34,60.25,true,NULL
2003-07-08,0,35.6,57.5,false,NULL
2003-07-09,0,35.8,57.25,false,NULL
2003-07-10,0,35.6,55.5,true,NULL
2003-07-11,0,35.3,57,false,NULL
2003-07-12,0,35.6,52.5,false,NULL
2003-07-13,0,35.6,53.5,false,NULL
2003-07-14,0,36.4,51,false,NULL
2003-07-15,0,35.8,53.25,true,NULL
2003-07-16,0,35.6,51.5,false,NULL
2003-07-17,0,34.6,56.75,false,NULL
2003-07-18,0,36.4,56.25,false,NULL
2003-07-19,0,35.6,65.25,false,NULL
2003-07-20,0,35.8,65,false,NULL
2003-07-21,0,36.4,51.75,false,NULL
2003-07-22,0,36,51,true,NULL
2003-07-23,0,36.2,50.75,false,NULL
2003-07-24,0,36.4,56.5,false,NULL
2003-07-25,0,37.4,46.5,false,NULL
2003-07-26,0,36.5,53.75,false,NULL
2003-07-27,0,36.4,46.5,true,NULL
2003-07-28,0,37.4,47.75,false,NULL
2003-07-29,0,36.2,55.75,false,NULL
2003-07-30,0,35.2,55,false,NULL
2003-07-31,0,35.8,52.75,false,NULL
2003-08-01,0,37.6,52,false,NULL
2003-08-02,0,36.8,53.25,true,NULL
2003-08-03,0,36.1,52.25,false,NULL
2003-08-04,0,37.1,49.5,false,NULL
2003-08-05,0,36.5,50.25,false,NULL
2003-08-06,0,37,47,false,NULL
2003-08-07,0,36.5,56.5,true,NULL
2003-08-08,0,37.3,59,false,NULL
2003-08-09,0,36.7,54,false,NULL
2003-08-10,0,35.8,58.5,false,NULL
2003-08-11,0,37.8,58.75,false,NULL
2003-08-12,0,36.6,51.75,false,NULL
2003-08-13,0,35,58.75,false,NULL
2003-08-14,0,34.6,68.25,true,NULL
2003-08-15,0,34.4,66.5,true,NULL
2003-08-16,0,36.4,61.5,false,NULL
2003-08-17,0,34.6,81.25,false,NULL
2003-08-18,0,34.4,69,false,NULL
2003-08-19,1.3,37.1,50,false,NULL
2003-08-20,0.8,36.5,49.75,false,NULL
2003-08-21,0,36.7,54,true,NULL
2003-08-22,0,37.5,50,false,NULL
2003-08-23,0,37,57,false,NULL
2003-08-24,0,37.8,54,false,NULL
2003-08-25,0,38.6,69,true,NULL
2003-08-26,0,34.8,66.25,false,NULL
2003-08-27,27.2,33.3,77.5,false,NULL
2003-08-28,0,34.9,68.75,false,NULL
2003-08-29,0.1,30.8,85.5,false,NULL
2003-08-30,0,31.5,87.75,false,NULL
2003-08-31,2.3,30.7,74.5,false,NULL
2003-09-01,5,33.7,72.75,false,NULL
2003-09-02,0,34.8,69.25,false,NULL
2003-09-03,26.5,36.4,59,false,NULL
2003-09-04,0,36.5,53.5,false,NULL
2003-09-05,0,36.4,47.75,false,NULL
2003-09-06,0,36.5,51,true,NULL
2003-09-07,0,37,52.75,false,NULL
2003-09-08,0,36.3,58.75,true,NULL
2003-09-09,0,38,53.25,false,NULL
2003-09-10,0,36.8,58.25,true,NULL
2003-09-11,0,33.6,76,true,NULL
2003-09-12,0,35.6,68,false,NULL
2003-09-13,0.7,35.8,61.5,false,NULL
2003-09-14,0,36.4,62.25,false,NULL
2003-09-15,0,32.6,71.5,true,NULL
2003-09-16,0,34.6,67.25,false,NULL
2003-09-17,0,36.4,60.25,true,NULL
2003-09-18,0,37.3,62.25,true,NULL
2003-09-19,0,36.6,53.75,false,NULL
2003-09-20,0,38,51.75,false,NULL
2003-09-21,0,37.4,58,true,NULL
2003-09-22,0,36.8,58.5,true,NULL
2003-09-23,0,35.6,60.25,true,NULL
2003-09-24,0,36,63,true,NULL
2003-09-25,0,36,61,false,NULL
2003-09-26,0,35,69.75,true,NULL
2003-09-27,0,37.6,61.5,false,NULL
2003-09-28,0,37,57.25,true,NULL
2003-09-29,0,34.2,63.75,true,NULL
2003-09-30,0,35,62.5,false,NULL
2003-10-01,0,36,71.75,true,NULL
2003-10-02,6.1,35.6,66.25,true,NULL
2003-10-03,9,38.2,54.5,true,NULL
2003-10-04,0,37.6,57.75,false,NULL
2003-10-05,0,37.1,56,true,NULL
2003-10-06,0,37.4,57.75,true,NULL
2003-10-07,0,35,63.5,true,NULL
2003-10-08,0,37.2,56.5,true,NULL
2003-10-09,0,36.3,66.5,true,NULL
2003-10-10,0,36.8,58.75,true,NULL
2003-10-11,0,35.6,63.75,true,NULL
2003-10-12,0,36.2,64.5,false,NULL
2003-10-13,0,37.1,65.25,true,NULL
2003-10-14,0,31.7,87,false,NULL
2003-10-15,0,35.8,67,false,NULL
2003-10-16,7.8,31.8,80.5,false,NULL
2003-10-17,0,33.5,74,false,NULL
2003-10-18,0,36.6,64,false,NULL
2003-10-19,0,36.6,71.25,true,NULL
2003-10-20,0,34,71.25,true,NULL
2003-10-21,11.4,34.6,68,false,NULL
2003-10-22,0,35.4,61.75,false,NULL
2003-10-23,0,36.7,71.25,true,NULL
2003-10-24,0,35.2,64.75,true,NULL
2003-10-25,17.8,31.9,75.75,true,NULL
2003-10-26,0,35,79,false,NULL
2003-10-27,0,34.7,70.5,true,NULL
2003-10-28,24.2,35.6,60,false,NULL
2003-10-29,0,34.1,69.5,false,NULL
2003-10-30,0,34.7,73.25,false,NULL
2003-10-31,0,32.4,77.75,false,NULL
2003-11-01,5.5,35.8,69.25,false,NULL
2003-11-02,1.2,34.8,71.25,true,NULL
2003-11-03,8.1,38,91.75,false,NULL
2003-11-04,16.9,33,79.5,false,NULL
2003-11-05,0.3,34.2,76.75,false,NULL
2003-11-06,5.4,36.9,67.25,false,NULL
2003-11-07,0,31.8,77.25,false,NULL
2003-11-08,4.7,33.4,74,false,NULL
2003-11-09,0,32.8,71.75,false,NULL
2003-11-10,0,34.6,67,false,NULL
2003-11-12,0,33.2,71.5,true,NULL
2003-11-13,0,32.8,76.75,true,NULL
2003-11-14,0,34.7,67,false,NULL
2003-11-15,4.4,29.5,88.25,true,NULL
2003-11-16,0,31.9,81.5,false,NULL
2003-11-17,0.2,32.8,77.5,false,NULL
2003-11-18,0.8,31.1,77.5,false,NULL
2003-11-19,0,33.6,83.25,false,NULL
2003-11-20,0,34,74.5,true,NULL
2003-11-21,12.1,35.6,67.25,true,NULL
2003-11-22,0,32.9,79.25,true,NULL
2003-11-23,0,35.2,72,true,NULL
2003-11-24,0,33.6,73.5,false,NULL
2003-11-26,0,32.8,75.25,false,NULL
2003-11-27,0,34,69.5,false,NULL
2003-11-28,0.8,34.9,74.75,false,NULL
2003-11-29,5.8,33.1,69.75,true,NULL
2003-11-30,0,32.2,74.5,false,NULL
2003-12-01,0,35.4,68.25,false,NULL
2003-12-02,0,34.6,70.75,false,NULL
2003-12-03,0.2,35.8,69.25,false,NULL
2003-12-04,0.3,34.8,67,false,NULL
2003-12-05,0,35,72.75,false,NULL
2003-12-06,0,33.2,79.5,false,NULL
2003-12-07,16,34.8,76.5,false,NULL
2003-12-08,0,35.4,65.75,false,NULL
2003-12-09,2.8,35,67.25,false,NULL
2003-12-10,0,33.2,80.5,false,NULL
2003-12-11,0,33.6,74.25,false,NULL
2003-12-12,0.6,32.8,89.75,false,NULL
2003-12-13,0,33.4,76.75,false,NULL
2003-12-14,7.1,35.6,74.75,false,NULL
2003-12-15,0,34.8,77.25,false,NULL
2003-12-16,8.3,34.6,75.75,false,NULL
2003-12-17,28.2,34.8,69,false,NULL
2003-12-18,6.8,34,71.25,false,NULL
2003-12-19,0,32.2,83.25,false,NULL
2003-12-20,0,33.3,72,false,NULL
2003-12-21,2.3,34,73.5,false,NULL
2003-12-22,0,34,67.25,false,NULL
2003-12-23,0,34.2,65.75,false,NULL
2003-12-24,0,36.2,67.5,false,NULL
2003-12-25,0,33.6,82.75,false,NULL
2003-12-26,0,33.6,79,false,NULL
2003-12-27,1.7,26.3,92.75,false,NULL
2003-12-28,6.5,33.3,80.5,false,NULL
2003-12-29,2.2,34.1,71.75,false,NULL
2003-12-30,22.9,35.6,68.25,false,NULL
2003-12-31,0,34.2,75.75,false,NULL
2004-01-01,0,32.2,77.25,false,NULL
2004-01-02,0.7,34.9,76.5,false,NULL
2004-01-03,1.7,32.4,82.75,false,NULL
2004-01-04,2.2,33.6,81.25,false,NULL
2004-01-05,25.2,34.8,72.25,false,NULL
2004-01-06,0,35.4,68.75,false,NULL
2004-01-07,0,33.2,83.25,false,NULL
2004-01-08,20.8,32.6,83.75,false,NULL
2004-01-09,0,31.9,83.75,false,NULL
2004-01-10,0,32.5,82.75,false,NULL
2004-01-11,26.9,33.4,77.75,false,NULL
2004-01-12,0,32.4,86.75,false,NULL
2004-01-13,49.4,31.1,83.5,false,NULL
2004-01-14,10.8,35.4,73.25,false,NULL
2004-01-15,0,34,75.75,false,NULL
2004-01-16,0,29.3,90.75,false,NULL
2004-01-17,12.4,29.9,83.75,false,NULL
2004-01-18,26.8,32.4,75,false,NULL
2004-01-19,0,35,73.75,false,NULL
2004-01-20,0,32.2,82,false,NULL
2004-01-21,15.9,32.5,78.5,false,NULL
2004-01-22,0,27.5,96,false,NULL
2004-01-23,28.5,31.5,82,false,NULL
2004-01-24,68.9,33.4,79.25,false,NULL
2004-01-25,0.1,32.2,81.75,false,NULL
2004-01-26,10.4,31.7,81,false,NULL
2004-01-27,11.9,27.7,94.5,false,NULL
2004-01-28,5,30.9,83,false,NULL
2004-01-29,11.5,31.5,86.75,false,NULL
2004-01-30,0,33.8,82.5,false,NULL
2004-01-31,21.2,32,81,false,NULL
2004-02-01,4.4,34,73,false,NULL
2004-02-02,0,32.6,79.25,false,NULL
2004-02-03,0,29.2,85.25,false,NULL
2004-02-04,2.3,28.7,90.5,false,NULL
2004-02-05,42.3,33.4,82.25,false,NULL
2004-02-06,19.4,28.9,87.25,false,NULL
2004-02-07,11.1,31.1,88.25,false,NULL
2004-02-08,3.5,26.5,94.25,false,NULL
2004-02-09,53.1,33.6,83,false,NULL
2004-02-10,3.9,33.8,75,false,NULL
2004-02-11,2,34.4,83,false,NULL
2004-02-12,2.5,33.3,80.25,false,NULL
2004-02-13,3.8,34,69.25,false,NULL
2004-02-14,7.1,32.6,79,false,NULL
2004-02-15,0,32,83.5,true,NULL
2004-02-16,0.1,32.8,82.75,false,NULL
2004-02-17,17.3,33.6,82.5,false,NULL
2004-02-18,2.4,31.1,89.75,false,NULL
2004-02-19,0,33.2,75,false,NULL
2004-02-20,5.4,34.2,67.5,false,NULL
2004-02-21,0.1,30.9,89.5,false,NULL
2004-02-22,2.1,31.9,85.25,false,NULL
2004-02-23,11.5,34.6,82,false,NULL
2004-02-24,3.4,34.7,73.25,false,NULL
2004-02-25,2.5,29.1,92,false,NULL
2004-02-26,43.1,34.4,78.75,false,NULL
2004-02-27,3.7,34.4,72.25,false,NULL
2004-02-28,0.1,32.8,76.5,false,NULL
2004-02-29,1.3,31.5,85.25,false,NULL
2004-03-01,5.5,33,74.75,false,NULL
2004-03-02,1.5,35.8,70,false,NULL
2004-03-03,0,33.1,78.75,false,NULL
2004-03-04,7.6,33.7,73.25,false,NULL
2004-03-05,0,33.4,84.75,false,NULL
2004-03-06,0.2,30,89,false,NULL
2004-03-07,46.2,32.4,78.25,false,NULL
2004-03-08,29.3,33.6,75.25,false,NULL
2004-03-09,0,30.9,85.75,false,NULL
2004-03-10,0,33.4,78.25,false,NULL
2004-03-11,35.1,34.2,74.5,false,NULL
2004-03-12,0,32.2,78.75,false,NULL
2004-03-13,0,30.9,89,false,NULL
2004-03-14,10.5,34.2,77.5,false,NULL
2004-03-15,0,34,72.75,false,NULL
2004-03-16,0.4,33.6,81.5,false,NULL
2004-03-17,0,28.7,93.5,false,NULL
2004-03-18,72.5,32.8,84.5,false,NULL
2004-03-19,26.1,32.8,89.75,false,NULL
2004-03-20,21.2,31.5,87.25,false,NULL
2004-03-21,28,32.6,90.5,false,NULL
2004-03-22,11.8,31.3,92.25,false,NULL
2004-03-23,11.8,32.2,81,false,NULL
2004-03-24,20.4,31.9,79.5,false,NULL
2004-03-25,0,28.1,88.25,false,NULL
2004-03-26,0.3,31.6,82.25,false,NULL
2004-03-27,5.6,33.2,81.5,false,NULL
2004-03-28,0,32,79.5,false,NULL
2004-03-29,33.4,35.4,66.25,false,NULL
2004-03-30,0,35.2,65.75,false,NULL
2004-03-31,0,34.3,69,false,NULL
2004-04-01,3.9,34.2,75.5,false,NULL
2004-04-02,0,34.2,75,false,NULL
2004-04-03,3.6,34.8,73.25,false,NULL
2004-04-04,0,32.6,75.25,false,NULL
2004-04-05,0.3,34.1,69.75,false,NULL
2004-04-06,0,31.1,82,false,NULL
2004-04-07,1,34.7,75,false,NULL
2004-04-08,3,32.8,77.5,false,NULL
2004-04-09,3.8,35.1,77.25,false,NULL
2004-04-10,0,31.5,82.5,false,NULL
2004-04-11,2.8,27.6,87.75,false,NULL
2004-04-12,1,34.2,83.5,false,NULL
2004-04-13,0.4,32.8,80,false,NULL
2004-04-14,6.7,32.8,78.75,false,NULL
2004-04-15,0,34.6,77.25,false,NULL
2004-04-16,4.5,35,69.5,false,NULL
2004-04-17,0,35,67.5,false,NULL
2004-04-18,0,32.9,75.25,false,NULL
2004-04-19,0,34.8,64.75,false,NULL
2004-04-20,0,35.2,69.5,false,NULL
2004-04-21,0,35.6,66.25,false,NULL
2004-04-22,0,34,76,false,NULL
2004-04-23,0,34.4,76.25,false,NULL
2004-04-24,3.1,32.6,74,false,NULL
2004-04-25,13.7,32,83.25,false,NULL
2004-04-26,0,32,84.5,false,NULL
2004-04-27,27.9,34,77.5,false,NULL
2004-04-28,10.5,34.8,81.75,false,NULL
2004-04-29,0,32.8,79,false,NULL
2004-04-30,6.9,34.8,69.25,false,NULL
2004-05-01,2.8,35.1,58.5,false,NULL
2004-05-02,0,35,64.5,false,NULL
2004-05-03,0,34.4,65,false,NULL
2004-05-04,0,34.2,68.75,false,NULL
2004-05-05,0,35.4,71,false,NULL
2004-05-06,0,35,68.75,false,NULL
2004-05-07,0,33.2,83,false,NULL
2004-05-08,0,34.2,76.25,false,NULL
2004-05-09,6.7,32.6,78,false,NULL
2004-05-10,0,34.3,72.75,false,NULL
2004-05-11,1.2,33.8,77.5,false,NULL
2004-05-12,11.9,33.8,76,false,NULL
2004-05-13,2.5,34.6,68.75,false,NULL
2004-05-14,0,35.1,67.75,false,NULL
2004-05-15,0,33.2,77.5,false,NULL
2004-05-16,0,35.4,66.5,false,NULL
2004-05-17,0,34.5,66.75,false,NULL
2004-05-18,0,33.4,68,false,NULL
2004-05-19,0,35,65.75,false,NULL
2004-05-20,0,32.6,77.75,false,NULL
2004-05-21,0,33.6,67.75,false,NULL
2004-05-22,0.6,35,62,false,NULL
2004-05-23,0,34.8,64.75,false,NULL
2004-05-24,0,34.1,65.25,false,NULL
2004-05-25,0,35.2,67.5,false,NULL
2004-05-26,0,35.6,66.25,false,NULL
2004-05-27,0,34.6,68,false,NULL
2004-05-28,1.3,34,68.75,false,NULL
2004-05-29,0,34.3,64,false,NULL
2004-05-30,0,34,64.75,false,NULL
2004-05-31,0,34.4,66.25,false,NULL
2004-06-01,0,34.8,64.25,false,NULL
2004-06-02,0,35.2,66.25,false,NULL
2004-06-03,0,35,64.25,false,NULL
2004-06-04,0,33.6,66.75,false,NULL
2004-06-05,0,33.2,70.75,false,NULL
2004-06-06,0,34.4,63.75,false,NULL
2004-06-07,0.2,33.9,60.75,false,NULL
2004-06-08,0,33.9,59.75,false,NULL
2004-06-09,0,33.7,62.25,false,NULL
2004-06-10,0,35,60.5,false,NULL
2004-06-11,0,35.1,58.5,false,NULL
2004-06-12,0,35.1,59.5,false,NULL
2004-06-13,0,34.8,60.75,false,NULL
2004-06-14,0,34.3,63,false,NULL
2004-06-15,0,34.4,61.25,false,NULL
2004-06-16,0,35.1,62.25,false,NULL
2004-06-17,0,34.8,61.75,false,NULL
2004-06-18,1.1,31.4,86.5,false,NULL
2004-06-19,0,33.6,66.75,false,NULL
2004-06-20,10.4,34.2,61.75,false,NULL
2004-06-21,0,34.2,62.75,false,NULL
2004-06-22,0,34.6,64,false,NULL
2004-06-23,0,35.1,59,false,NULL
2004-06-24,0,34.8,61.5,true,NULL
2004-06-25,0,35.6,59.5,false,NULL
2004-06-26,0,33.6,67.75,false,NULL
2004-06-27,0,35,58.5,false,NULL
2004-06-28,0,34.8,60.5,false,NULL
2004-06-29,0,35,57.25,false,NULL
2004-06-30,0,34.8,57.25,true,NULL
2004-07-01,0,35.2,62,false,NULL
2004-07-02,0,34.3,63,false,NULL
2004-07-03,0,35.4,55.75,false,NULL
2004-07-04,0,35.4,55.75,false,NULL
2004-07-05,0,36.4,61.25,false,NULL
2004-07-06,0,34,67,false,NULL
2004-07-07,0,34.5,63,false,NULL
2004-07-08,0,35,62.75,false,NULL
2004-07-09,0,34,66.75,false,NULL
2004-07-10,0,35.6,71.25,false,NULL
2004-07-11,0,34.6,63.25,false,NULL
2004-07-12,0.3,34.6,60.5,false,NULL
2004-07-13,0,35.2,55,false,NULL
2004-07-14,0,34.4,53.75,false,NULL
2004-07-15,0,34.6,58,true,NULL
2004-07-16,0,34.2,65.25,false,NULL
2004-07-17,0,33.2,75.5,false,NULL
2004-07-18,0,33,73,false,NULL
2004-07-19,3.1,34.8,67.75,false,NULL
2004-07-20,0,36.3,60.5,false,NULL
2004-07-21,0,35,65,false,NULL
2004-07-22,0,34.4,53.5,false,NULL
2004-07-23,0,34.8,51,false,NULL
2004-07-24,0,35.4,49,false,NULL
2004-07-25,0,35.1,48.25,false,NULL
2004-07-26,0,35.4,45.75,true,NULL
2004-07-27,0,34.8,46,false,NULL
2004-07-28,0,35,49.75,false,NULL
2004-07-29,0,35.7,53,false,NULL
2004-07-30,0,35.4,51.75,false,NULL
2004-07-31,0,36.5,53,true,NULL
2004-08-01,0,34.4,62.25,false,NULL
2004-08-02,0,36,60,false,NULL
2004-08-03,0,36.2,56,false,NULL
2004-08-04,0,35.8,51.75,true,NULL
2004-08-05,0,36.2,53.5,false,NULL
2004-08-06,0,34.8,65.5,false,NULL
2004-08-07,0,36,59.5,false,NULL
2004-08-08,0,36,57.25,false,NULL
2004-08-09,0,36.2,61.25,true,NULL
2004-08-10,0,36,60.25,false,NULL
2004-08-11,0,36.8,54.75,false,NULL
2004-08-12,0,36.2,57,false,NULL
2004-08-13,0,35.9,51.75,false,NULL
2004-08-14,0,36.8,45.5,false,NULL
2004-08-15,0,37.3,49,true,NULL
2004-08-16,0,37.7,48.25,true,NULL
2004-08-17,0,37.3,56.75,false,NULL
2004-08-18,0,37.4,56.5,true,NULL
2004-08-19,0,37.1,56.25,false,NULL
2004-08-20,0,37.5,55,false,NULL
2004-08-21,0,37.3,57.25,true,NULL
2004-08-22,0,35.9,60.75,true,NULL
2004-08-23,0,37.1,56.25,false,NULL
2004-08-24,0,37.1,59,false,NULL
2004-08-25,0,35.3,64,false,NULL
2004-08-26,0,36.8,79.25,false,NULL
2004-08-27,0,34.1,67.75,true,NULL
2004-08-28,0,38.7,59.75,true,NULL
2004-08-29,0,37.7,68,true,NULL
2004-08-30,0,33.6,84,false,NULL
2004-08-31,5.6,27.7,91.5,false,NULL
2004-09-01,18.8,34.9,62,false,NULL
2004-09-02,16.2,35.8,56.5,false,NULL
2004-09-03,0,36.9,51.75,false,NULL
2004-09-04,0,36.3,62.5,true,NULL
2004-09-05,0,35.8,59.75,false,NULL
2004-09-06,0,36.8,60.25,false,NULL
2004-09-07,0,36.8,58.75,true,NULL
2004-09-08,0,37.1,54.25,true,NULL
2004-09-09,0,36.6,57.75,true,NULL
2004-09-10,0,36.9,62.25,true,NULL
2004-09-11,0,35.6,67.5,false,NULL
2004-09-12,0,34.6,70,false,NULL
2004-09-13,0,36.8,58,false,NULL
2004-09-14,0,37.8,57,true,NULL
2004-09-15,0.2,36.2,62.75,true,NULL
2004-09-16,0,35.3,65.5,true,NULL
2004-09-17,0,35.4,66.25,false,NULL
2004-09-18,0,37.1,63.75,false,NULL
2004-09-19,0,35.7,69.5,false,NULL
2004-09-20,0,37.7,62,false,NULL
2004-09-21,3.3,38.1,56,true,NULL
2004-09-22,0,37.2,59.25,false,NULL
2004-09-23,0,37.1,54,false,NULL
2004-09-24,0,36.8,59,true,NULL
2004-09-25,0,37,58.75,true,NULL
2004-09-26,0,37,61.25,true,NULL
2004-09-27,0,36.6,71.25,true,NULL
2004-09-28,0,35.5,73.25,true,NULL
2004-09-29,18.6,35.1,70.5,false,NULL
2004-09-30,0.8,35.6,64.25,false,NULL
2004-10-01,0.4,36.8,56.75,true,NULL
2004-10-02,0,36.5,67.75,true,NULL
2004-10-03,0,32.4,74.75,false,NULL
2004-10-04,0,35.4,66.25,false,NULL
2004-10-05,0,35,78.5,true,NULL
2004-10-06,0.9,35,66.5,true,NULL
2004-10-07,13,33.6,72.25,false,NULL
2004-10-08,0,35.8,61,false,NULL
2004-10-09,0.9,37.4,59,true,NULL
2004-10-10,0,38,53.75,true,NULL
2004-10-11,0,38.2,53.25,true,NULL
2004-10-12,0,35.9,64,true,NULL
