"data","precipitacao","temperatura","umidade","houve_incendio","dias_de_secura","indice_risco","classe_risco"
2000-05-11,0,33.2,82.25,false,75.45227597932677,0.6529978848596482,2
2000-05-12,0,35.4,71.25,false,75.91014590894096,0.7280292367449636,3
2000-05-13,0,34.1,68.75,false,77.64214226130962,0.6930610556936535,2
2000-05-14,0,33.7,69,false,77.84505293585461,0.6831350558647207,2
2000-05-15,0,35,70.25,false,78.1492414242981,0.6881554078624168,2
2000-05-16,0,36.1,66,false,78.29708315701866,0.7194145164656262,3
2000-05-17,0,34.7,76.5,false,80.0539153984714,0.6205004075409106,2
2000-05-18,0,30.6,91.75,false,80.39969238798572,0.5061603849972565,2
2000-05-19,10.3,33.9,75.25,false,80.39969238798572,0.6103888751004564,2
2000-05-20,0.7,31.5,80.75,false,19.01085915083703,0.17239206205439123,1
2000-05-21,10.4,33.5,73.75,false,35.537921945653565,0.5308799488565412,2
2000-05-22,6.4,33,73.75,false,11.860343430105273,0.07648274769636576,0
2000-05-23,0,32.7,73,false,11.45745202475668,0.07150399681980527,0
2000-05-24,0,33.5,68.75,false,27.83906778461376,0.3791078201494479,1
2000-05-25,0,34.1,69,false,41.804347870309215,0.6812613438263107,2
2000-05-26,0,34.7,68.75,false,49.918933026132585,0.8142497293278718,3
2000-05-27,0,35.3,70.5,false,59.69572143993488,0.872904788453141,3
2000-05-28,0,34.8,67.75,false,63.730314879957945,0.8730457524832217,3
2000-05-29,0,34.1,68,false,64.0593725979277,0.8589386682373513,3
2000-05-30,0,33.9,73.5,false,65.4417445138092,0.8167110986813934,3
2000-05-31,0.3,33.6,74.75,false,65.74018288377052,0.8032287822610973,3
2000-06-01,0.2,34.3,71.25,false,65.52621883845693,0.8351705287744139,3
2000-06-02,0,34.9,68,false,66.09283536644057,0.8593684531925899,3
2000-06-03,0,33.5,66.75,false,67.6305869342816,0.8322754884143937,3
2000-06-04,0,33.3,63,false,71.11230231326766,0.8120556623660151,3
2000-06-05,0,33.3,69.25,false,72.99568648511286,0.7543982660731458,3
2000-06-06,0,33.5,65.75,false,76.4884959784355,0.7197648004018992,3
2000-06-07,0,33.9,67.5,false,78.62898128843594,0.6781197592111823,2
2000-06-08,0,33.5,75.5,false,78.62898128843594,0.6369887921720364,2
2000-06-09,0,33.3,70.25,false,78.93623306698748,0.6525729612271904,2
2000-06-10,5.1,34.5,64.75,false,79.08556362040511,0.689401282955421,2
2000-06-11,1.3,34.5,65.5,false,39.07685508472175,0.6483545656577037,2
2000-06-12,0,33.8,70.75,false,46.71570250136938,0.7492344187394567,3
2000-06-13,0,33.9,66.5,false,59.989548186567795,0.8741498056559545,3
2000-06-14,0,32.7,69,false,66.23906205357422,0.818364888042575,3
2000-06-15,0,33.8,68.25,false,70.61696055640714,0.797680101335512,3
2000-06-16,0,34.9,68.5,false,75.55949431822181,0.7410102458874521,3
2000-06-17,0,35,68,false,76.7543720877481,0.7242213467687483,3
2000-06-18,0,35.5,66.75,false,76.7543720877481,0.7369498395582172,3
2000-06-19,0,32.9,83.25,false,78.3519103024907,0.5998153947487814,2
2000-06-20,0,34.1,77,false,78.46167979763177,0.6402345131302103,2
2000-06-21,1.4,32.8,72.5,false,81.0454695917633,0.5972840859745475,2
2000-06-22,16.1,32.1,77.75,false,68.36358844115794,0.7449452315988699,3
2000-06-23,0,33,67.5,false,8.237857929860322,0.039204673608091274,0
2000-06-24,0,33,68.75,false,26.515788556382518,0.346573005129704,1
2000-06-25,0,34.5,64.75,false,43.83095707035501,0.7431774114730172,3
2000-06-26,0,33.7,69.25,false,54.04463883411009,0.8342592488057206,3
2000-06-27,0,34.1,69.5,false,64.7161219259929,0.8469204965771975,3
2000-06-28,0,33.5,65,false,76.12755967973632,0.7295741358877634,3
2000-06-29,0,34.7,66,false,76.26089954753073,0.7386937889578034,3
2000-06-30,0,34.7,64,false,76.8234821174755,0.7383957547470361,3
2000-07-01,0,31.8,81,false,80.03790621636328,0.5690143879855227,2
2000-07-02,0,32.4,74.25,false,80.32254571961893,0.5990213762216551,2
2000-07-03,0.2,34,63.5,false,82.95102307188178,0.6083473985414471,2
2000-07-04,0,34.1,66,false,80.66060984935967,0.6474446575971198,2
2000-07-05,0,34.3,61,false,81.79780014527462,0.6470736318178336,2
2000-07-06,0,34.1,63.25,false,82.29006225569208,0.6248199946912949,2
2000-07-07,0,34.7,62.5,false,82.91784929785015,0.6209933587790848,2
2000-07-08,0,34.3,63.75,false,88.61049906163684,0.481670820333819,2
2000-07-09,0,34.5,63.75,false,89.59955470493335,0.4601808318864543,2
2000-07-10,0,34.5,66,false,89.99556129391304,0.4442212024511651,2
2000-07-11,0,35.5,63.5,false,90.91821354621655,0.4377209106918018,2
2000-07-12,0,32.5,71.75,false,91.15490847150144,0.38667584528065785,1
2000-07-13,0,34.7,67.75,false,91.15490847150144,0.4139997100989018,2
2000-07-14,0,35.4,68.75,true,91.19137772825515,0.4156390008946911,2
2000-07-15,0,35.6,65.25,true,91.19137772825515,0.42700984586552454,2
2000-07-16,0,33.6,85.75,false,91.19137772825515,0.3559173382187218,1
2000-07-17,0,32.1,78.75,false,91.19137772825515,0.3644549821695753,1
2000-07-18,3.2,29.3,87.25,false,91.19137772825515,0.32361343633091116,1
2000-07-19,5,33.8,76,false,58.91291580045317,0.8166498116674182,3
2000-07-20,1.4,32.9,81,false,36.62607249899601,0.5192552777459412,2
2000-07-21,0,33.3,75,false,47.52045976312503,0.7313812698113469,3
2000-07-22,9.6,34.8,72,false,63.45686286914122,0.8492700734433944,3
2000-07-23,0,34.5,72.5,false,19.3474446274384,0.19981474155239615,1
2000-07-24,0,33.5,66.5,false,41.702469603536315,0.6832225276134413,2
2000-07-25,0,34.6,62.5,false,59.29709698938317,0.9087690436717722,3
2000-07-26,0,33.6,63.25,false,66.1920490111212,0.8650996350811554,3
2000-07-27,0,34.7,63.25,false,72.86149791332535,0.8077154659532821,3
2000-07-28,0,34.6,61.25,false,80.20295424427125,0.683647659581904,2
2000-07-29,0,35.3,54.5,false,80.71789921767184,0.711037825475505,3
2000-07-30,0,35.4,58.5,false,81.52912759149247,0.676809749617267,2
2000-07-31,0,35.1,60,false,81.7822600396038,0.661169368640436,2
2000-08-01,0,35.1,59.5,false,81.79861812736598,0.6629158035076363,2
2000-08-02,0,35.4,61.5,false,83.38432567523435,0.6224145424409337,2
2000-08-03,0,35.7,58.75,false,84.49229528590585,0.6107260971110887,2
2000-08-04,0,33.7,66.25,false,86.19915287261749,0.5230487836049359,2
2000-08-05,0,35.5,53.25,false,86.6832222579491,0.5751132263736181,2
2000-08-06,0,35.1,56.25,false,86.6832222579491,0.5604864418170886,2
2000-08-07,0,34.8,62,false,90.0765937582168,0.4565839360098566,2
2000-08-08,0,33.5,67,false,90.0765937582168,0.43134246078454447,2
2000-08-09,0,30.6,74.75,false,90.0765937582168,0.38683633684650837,1
2000-08-10,0.3,35,65.75,false,90.5371578264856,0.43633765721392626,2
2000-08-11,0,34.3,67.5,false,86.92627539586972,0.5081282241652625,2
2000-08-12,0,34.9,68.25,false,88.7710293009789,0.4689746648681239,2
2000-08-13,0,34.7,62.25,false,89.57357460136599,0.4670201490468722,2
2000-08-14,0,36.1,55.25,false,89.84269880963939,0.49379983234155617,2
2000-08-15,0,36.3,50.5,false,90.11263160280849,0.5030067573403931,2
2000-08-16,0,35.7,53.75,false,90.38337541027028,0.48097025819483724,2
2000-08-17,0,36.5,48.25,false,90.38337541027028,0.5043488398055418,2
2000-08-18,0,36.3,54.5,false,91.245196516096,0.4616976862282198,2
2000-08-19,0,36.7,53.5,false,92.1815820864871,0.4434608825470273,2
2000-08-20,0,35.8,58,false,92.72891556101898,0.41080181851092396,2
2000-08-21,0,36.9,48.5,false,93.09312629667622,0.43424444977489707,2
2000-08-22,0,36.7,53,false,96.43800340835665,0.33620762772296064,1
2000-08-23,0,35.3,57.25,false,96.43800340835665,0.3193913288255756,1
2000-08-24,0,35.6,59,false,96.43800340835665,0.31759886636567913,1
2000-08-25,0,36.1,58.75,false,96.43800340835665,0.3209630922694397,1
2000-08-26,0,36.4,57.75,false,96.5537984755916,0.3219561374679692,1
2000-08-27,0,36.2,61.5,false,96.5537984755916,0.3132441028355141,1
2000-08-28,0,38,55.25,false,96.5537984755916,0.3362981867845644,1
2000-08-29,0,36.4,62.5,false,96.5537984755916,0.3123329073496293,1
2000-08-30,0,36.1,56.25,false,96.56248870850904,0.32305811447303934,1
2000-08-31,0,36,52,false,96.56828263164749,0.3308836963702894,1
2000-09-01,0,36.6,55.75,false,96.56828263164749,0.32681283655032023,1
2000-09-02,0,36.9,60.25,false,96.58759821966824,0.3188997904427363,1
2000-09-03,0,37,59,false,96.58759821966824,0.3220132058365063,1
2000-09-04,0,34.3,85.5,false,96.58759821966824,0.25520092985308107,1
2000-09-05,0,31.3,81.25,false,96.58759821966824,0.2489134849555446,1
2000-09-06,42.4,35.6,72.75,false,96.58759821966824,0.2867113093011047,1
2000-09-07,9.5,35.2,67.5,false,0.25524034460984224,0.0,0
2000-09-08,0,35.6,65.25,false,1.3131782582002356,0.0,0
2000-09-09,0,34.5,65.5,false,9.124657368969654,0.04992952836017225,0
2000-09-10,0,35.2,61.5,false,18.559287732825638,0.2018466927373421,1
2000-09-11,0,35.1,69.75,false,31.186033493620744,0.46425105436758984,2
2000-09-12,0,35.2,64,false,52.40334106922981,0.874505901384211,3
2000-09-13,0,35.5,62.5,true,57.625798044971944,0.920467366182478,3
2000-09-14,0,30.2,88.75,false,57.625798044971944,0.6908054914626075,2
2000-09-15,0,33.7,73,false,57.625798044971944,0.8299563106923246,3
2000-09-16,10.8,33.6,79.5,false,57.625798044971944,0.790930466636171,3
2000-09-17,9.2,33.4,76.75,false,13.973746933532508,0.10337561797829506,0
2000-09-18,0.2,34.7,62.75,false,8.412093309088696,0.043503136357823484,0
2000-09-19,0,35.2,62.25,false,21.722538240893943,0.2670732587898947,1
2000-09-20,0,34.4,65.25,false,32.5003334784204,0.5028382905935943,2
2000-09-21,0,34.9,61.25,true,40.51532712935015,0.7016941374325719,3
2000-09-22,0,34.3,65,true,58.74936533500686,0.8884585231997646,3
2000-09-23,0,34.8,64.25,true,67.03938953544642,0.8719307969047907,3
2000-09-24,0,35.2,68,false,67.17360248272695,0.8555572499753444,3
2000-09-25,0,35,71.75,false,67.17360248272695,0.8309548357977902,3
2000-09-26,0,29,90,false,67.17360248272695,0.6470752906081803,2
2000-09-27,0,30.3,84,false,68.64033599209966,0.6846077860411389,2
2000-09-28,32.2,27.8,91.25,false,69.91500920533878,0.6049675494916333,2
2000-09-29,0,34.1,76.25,false,0.7709670447536819,0.0,0
2000-09-30,8.7,33.8,77.5,false,7.345077420613233,0.029624566978109862,0
2000-10-01,0,34.3,70.5,false,5.708922775880667,0.019087055755290887,0
2000-10-02,1,33.7,67.25,false,15.12411288790583,0.12902354322488835,0
2000-10-03,0,31.8,82.25,false,24.4368038444827,0.2680641603207142,1
2000-10-04,0,32.7,76,false,39.48379561562568,0.5909330774149196,2
2000-10-05,0,34.3,68.5,false,44.38450180945487,0.7314805969136677,3
2000-10-06,0,33.4,73,true,48.90552374674837,0.760484767984939,3
2000-10-07,0,33.3,69.25,false,53.76863744975735,0.8261190578722215,3
2000-10-08,7.8,32.3,76.5,false,55.350757802196775,0.7799816229689026,3
2000-10-09,0,35.2,67.5,true,19.87892946953528,0.21998453554793349,1
2000-10-10,0,35.6,63.5,true,34.35921842339414,0.5638706759131417,2
2000-10-11,0,35.6,62,false,44.179918362749525,0.7782045092629083,3
2000-10-12,0,36.4,54.25,false,47.76391080016299,0.8910773683539474,3
2000-10-13,0,35.7,60,true,51.74202687139685,0.8989626151961168,3
2000-10-14,0,37.1,60.75,true,63.629064194924396,0.9529346656233372,4
2000-10-15,0,35.4,67.75,true,63.629064194924396,0.8830545800430505,3
2000-10-16,0,35.4,69,false,65.882335147976,0.8628583655552674,3
2000-10-17,0,36.2,61.75,false,67.38553294578686,0.9057410916603076,3
2000-10-18,0,35.7,63.75,true,69.01544707247301,0.8698020943413811,3
2000-10-19,0,34.8,70.25,true,70.15803569438502,0.8069329667267271,3
2000-10-20,0,34.9,63.5,true,70.22682427026233,0.8448439776579184,3
2000-10-21,0,36.6,59.5,false,71.22759760698798,0.8803765070502135,3
2000-10-22,0,36.1,64.75,false,71.22759760698798,0.8434509955163155,3
2000-10-23,0,35.9,66.25,false,71.22759760698798,0.832145634872475,3
2000-10-24,0,36.3,63.25,false,73.48492992465478,0.8216718802359829,3
2000-10-25,0,35.3,73,false,73.48492992465478,0.7557856364304475,3
2000-10-26,0,34,79,false,73.48492992465478,0.7071964044956991,3
2000-10-27,2,33.2,75.5,false,73.48492992465478,0.7144326263370548,3
2000-10-28,5,33.6,68.5,false,55.538715279067404,0.8459926371346771,3
2000-10-29,0,35.8,65.25,false,33.83447828433759,0.547191357387892,2
2000-10-30,0,36.5,73.25,false,50.98239362885452,0.8271426559269164,3
2000-10-31,0,32.5,82.75,false,61.49035603994576,0.7581767540497732,3
2000-11-01,9,33.7,77.5,false,65.95814341479489,0.7877500222451865,3
2000-11-02,7,34.1,66.75,false,20.106041663179536,0.2211925204496494,1
2000-11-03,0,35.5,77,false,14.894922009869157,0.12109361638725698,0
2000-11-04,4,32.9,76.25,false,31.849457539857884,0.43987682019172786,2
2000-11-05,12,35.2,61,false,24.55757474309078,0.33363103501888025,1
2000-11-06,0,36.2,65,false,7.41437252896934,0.034355667932078615,0
2000-11-07,0,35.2,71.25,false,23.032824487751995,0.27889116203042785,1
2000-11-08,0,32.3,78.25,false,37.80798600019061,0.5462436100326972,2
2000-11-09,0.5,31.5,77.25,false,44.37207588865831,0.6526072991160694,2
2000-11-10,15,30.9,80.25,false,48.550784351985946,0.6844243810930167,2
2000-11-11,3.7,34.7,68.75,false,6.942141845377001,0.028642475584726157,0
2000-11-12,0,36.3,67.75,false,12.312442668938798,0.09099500759105054,0
2000-11-13,0,34.9,68,true,26.013362548162796,0.34945006206843965,1
2000-11-14,0,34.6,74,true,33.940546110921524,0.5067697216622876,2
2000-11-15,0,35.9,67,false,41.45507663334198,0.7066870679508749,3
2000-11-16,0,34.1,72,false,51.86531955544655,0.8073969791734159,3
2000-11-17,0.2,36,62.5,false,56.506199068339626,0.9245612054780965,3
2000-11-18,1.6,34.9,76.25,false,56.5729157383342,0.8258219995527074,3
2000-11-19,0,35.8,65,false,45.857114246092564,0.7941935872073668,3
2000-11-20,0.1,34.8,69.5,false,52.83904204608323,0.8406392838928906,3
2000-11-21,0.2,33.1,73.75,false,59.21946864999089,0.8192432074741585,3
2000-11-22,0,34.9,75.25,false,59.480608398191556,0.8383236273704258,3
2000-11-23,3.7,35.7,69.5,false,61.59929034855956,0.8837756468019022,3
2000-11-24,0,34.7,76.75,false,37.54913530658024,0.5723488708229112,2
2000-11-25,0,35.2,74,false,48.89378782941555,0.7805037486226286,3
2000-11-26,0,34.7,70.75,false,58.18632434043589,0.8600446166177371,3
2000-11-27,10,33.1,77.25,false,61.648589497868855,0.7980670924703038,3
2000-11-28,0.1,33.7,69.75,false,16.461928482758957,0.1488162869271744,0
2000-11-29,8.6,35.1,69.25,false,34.03026753282107,0.5304524575898599,2
2000-11-30,0.3,35.3,68.5,false,13.998502367701084,0.11374948806400276,0
2000-12-01,0,35.7,62.25,true,27.171003317486985,0.3959425124444629,1
2000-12-02,0,35.9,64.25,false,40.510060479163,0.7005758710730412,3
2000-12-03,0,35.6,61.5,false,50.01636991562549,0.8694056043195421,3
2000-12-04,0,35.3,67.25,false,55.48708828413154,0.8799066052422312,3
2000-12-05,0,34.7,67,false,61.13902382789515,0.8834064512580634,3
2000-12-06,2.4,36.1,64,false,63.64179128042951,0.9166722344821647,3
2000-12-07,0,32.2,79.25,false,45.64619948148218,0.6702468989028876,2
2000-12-08,0,27.4,90.75,false,55.518724940043846,0.6357103150431094,2
2000-12-09,10,34.1,76,false,60.577912725309,0.8217090336266771,3
2000-12-10,4.1,33.5,61.5,false,15.582217343129464,0.14123096318390246,0
2000-12-11,0,29.9,81.5,false,18.66649769845377,0.16063898104011,1
2000-12-12,0,32.7,80.5,false,34.64420092499883,0.4807598729342053,2
2000-12-13,0.1,27,93.75,false,45.066102219970524,0.5332275341008199,2
2000-12-14,30.5,29.3,89.75,false,51.189291007440204,0.640349517113745,2
2000-12-15,24.2,28.3,92,false,0.8589284544261508,0.0,0
2000-12-16,84.6,27.2,94,false,0.2575272730209405,0.0,0
2000-12-17,43.8,32.2,83.25,false,2.534143766079905E-5,0.0,0
2000-12-18,14.4,34.9,78.75,false,5.767944714821918E-5,0.0,0
2000-12-19,0.2,34,80,false,0.0036195352337910327,0.0,0
2000-12-20,4.8,32.9,78.75,false,0.14742884154058702,0.0,0
2000-12-21,2.1,35.1,68.25,false,0.545523360919394,0.0,0
2000-12-22,0,34.2,74,false,2.4108764417270665,0.0,0
2000-12-23,0,33.1,77.5,false,5.78339193286637,0.018233183989477663,0
2000-12-24,0,34.6,68.5,false,7.535237492468387,0.03366291476067062,0
2000-12-25,0,35,78.25,false,8.949434537807043,0.04441789727780683,0
2000-12-26,0.1,35,65.5,false,10.23067285121104,0.06300980688653715,0
2000-12-27,0.5,36.2,61,false,12.2263119937852,0.09367400233053981,0
2000-12-28,0,36.2,61,false,12.972741522927086,0.1049903045212936,0
2000-12-29,0,36.4,63.25,false,13.877243637417292,0.11814501434178228,0
2000-12-30,0,35.4,73.5,false,16.25597201957025,0.1461195350209734,0
2000-12-31,0,28.3,90.5,false,18.20070537422956,0.13853899072996115,0
2001-01-01,11,30.8,85.75,false,26.032879888161553,0.2851050292602592,1
2001-01-02,10.6,31.6,78.25,false,6.729900440487388,0.023780627269590876,0
2001-01-03,4.7,34.3,72,false,3.4909026793794316,0.0,0
2001-01-04,0,33.6,80,false,5.306647872659142,0.015242859181060331,0
2001-01-05,0,31,89,false,12.02322685408496,0.06749883407768738,0
2001-01-06,6.2,34.9,66.5,false,17.529590700741725,0.17483779904993818,1
2001-01-07,4.6,33.9,74.5,false,9.604486664282925,0.051337957601622845,0
2001-01-08,0,32,78.5,false,9.072341142391513,0.043054681478948184,0
2001-01-09,6,29.8,85,false,16.130797777597234,0.11905866618559235,0
2001-01-10,0,32.6,79.25,false,8.705285327915876,0.03994641106924163,0
2001-01-11,0.4,29.8,85.25,false,14.820781483495354,0.10127594423342269,0
2001-01-12,0,30.8,79.5,false,19.144784911503383,0.17383079002536603,1
2001-01-13,23.2,33.2,73.25,false,22.363504128371737,0.2516995394927259,1
2001-01-14,0,34.5,66.5,false,1.0018320262708413,0.0,0
2001-01-15,0,33.2,74.5,false,5.730428731377434,0.018324533409883416,0
2001-01-16,0,32.2,80.5,false,13.755384537142453,0.09543103243415646,0
2001-01-17,1.2,31.5,81.25,false,20.121126850665114,0.19045492791780957,1
2001-01-18,0,33.2,81.5,false,23.28409129087619,0.2546226881432498,1
2001-01-19,3.2,33.4,78.75,false,32.55628215407113,0.4507412944096899,2
2001-01-20,0.5,31.4,84.75,false,22.035842895934895,0.2179209214849649,1
2001-01-21,1,33.6,78.75,false,26.129641253893993,0.318883089105501,1
2001-01-22,2.4,31.6,86,false,26.887738105022585,0.3050503372982619,1
2001-01-23,0.8,31.9,84.5,false,22.348749085346824,0.22602400321915936,1
2001-01-24,14.7,31.1,89,false,26.474191430637113,0.2876492376082258,1
2001-01-25,1,33.5,74.5,false,4.125430385230609,0.0,0
2001-01-26,28,32.9,78.25,false,10.697075112816977,0.060523655170257935,0
2001-01-27,0,32.5,84.25,false,0.3827437208853703,0.0,0
2001-01-28,0,31.5,79.5,false,3.357210262744397,0.0,0
2001-01-29,15.6,32.7,81.75,false,10.212376327081785,0.0536970572268174,0
2001-01-30,8.8,28.6,89.25,false,1.7919427207192273,0.0,0
2001-01-31,48,32.3,83.5,false,2.0911211345343665,0.0,0
2001-02-01,8.5,31.6,81,false,0.010130550184145319,0.0,0
2001-02-02,47.5,32.4,86.5,false,0.13926180198387217,0.0,0
2001-02-03,10.4,32.3,79.75,false,0.0017816780218538248,0.0,0
2001-02-04,13.3,34.3,78.25,false,0.03218033749194685,0.0,0
2001-02-05,4,33.7,75.25,false,0.08324229975437639,0.0,0
2001-02-06,3.7,34.1,69,false,0.5040198383688458,0.0,0
2001-02-07,0,34,78.75,false,1.1719398298957762,0.0,0
2001-02-08,0,34.2,72.25,false,3.536050230587968,0.0,0
2001-02-09,3.7,32.4,82.5,false,5.821804994409969,0.01757516187174552,0
2001-02-10,0,31.7,77.25,false,4.376810882445472,0.0102363001430181,0
2001-02-11,0.7,33.7,80.5,false,7.5467752299503115,0.030518458457313852,0
2001-02-12,0,33.4,75.25,false,8.070539641798767,0.03596777703156406,0
2001-02-13,20.4,32.9,73.75,false,10.44496819657966,0.05965754442881725,0
2001-02-14,0.5,33.8,72.5,false,0.7085889719373101,0.0,0
2001-02-15,0,30.2,85.75,false,3.333158490690944,0.0,0
2001-02-16,26.3,28.9,87.75,false,8.180721504078358,0.030836662374623174,0
2001-02-17,27.1,33.7,81,false,0.27375009526746635,0.0,0
2001-02-18,0,32.1,76.5,false,0.05788253099588116,0.0,0
2001-02-19,14,31.4,83.25,false,1.1035037557055967,0.0,0
2001-02-20,2.6,31,83.5,false,0.48833694523416477,0.0,0
2001-02-21,3.8,34.2,71.75,false,1.5702743513198854,0.0,0
