"data","precipitacao","temperatura","umidade","dias_de_secura","indice_risco","classe_risco"
1965-08-29,0.0,35.8,58.5,101.79086345701067,0.20143638863966365,1
1965-08-30,0.0,35.0,66.25,101.79086345701067,0.1888197487848236,1
1965-08-31,0.0,35.8,62.25,101.79086345701067,0.19666049955178966,1
1965-09-01,0.0,35.0,66.5,101.80511517549166,0.18823438914972493,1
1965-09-02,0.0,35.4,64.75,101.80511517549166,0.19181295070795226,1
1965-09-03,0.0,35.0,67.5,101.80511517549166,0.18698088600333387,1
1965-09-04,0.0,34.7,64.5,101.80511517549166,0.18970098783100248,1
1965-09-05,0.0,35.4,60.0,101.80511517549166,0.19781039348927607,1
1965-09-06,0.0,35.8,67.75,101.80511517549166,0.18938267400170677,1
1965-09-07,0.0,33.8,67.5,101.86010478354436,0.1818846005407458,1
1965-09-08,0.0,34.7,64.0,101.86010478354436,0.1892663555692338,1
1965-09-09,0.0,34.8,65.5,102.1048626269532,0.18310431754165185,1
1965-09-10,0.0,35.6,62.0,102.1048626269532,0.19007872370076015,1
1965-09-11,0.0,36.3,65.75,102.1048626269532,0.18780518959918938,1
1965-09-12,0.0,34.9,63.75,102.1048626269532,0.18556204787603225,1
1965-09-13,0.0,36.7,59.5,102.34099749038546,0.19219583134430118,1
1965-09-14,0.0,36.1,59.0,102.63513804297534,0.18492259013538173,1
1965-09-15,0.0,34.8,63.5,103.02383303549462,0.16825410853977807,1
1965-09-16,0.0,37.0,61.5,103.02383303549462,0.1772940433881719,1
1965-09-17,0.0,36.0,61.5,103.02383303549462,0.1741836215743443,1
1965-09-18,0.0,35.0,67.25,103.13928436917273,0.16265399252115328,1
1965-09-19,0.0,35.7,63.0,103.13928436917273,0.16940953906648756,1
1965-09-20,0.0,32.2,67.75,103.13928436917273,0.1538568385941561,1
1965-09-21,0.0,31.8,71.5,103.13928436917273,0.14883314513554508,0
1965-09-22,0.0,34.2,64.25,103.13928436917273,0.16350639411659956,1
1965-09-23,0.0,35.3,65.5,103.13928436917273,0.16545662563063906,1
1965-09-24,0.0,35.0,62.5,103.13928436917273,0.16782481102294122,1
1965-09-25,0.0,32.8,70.75,103.13928436917273,0.15249015910114772,1
1965-09-26,0.0,34.0,68.25,103.13928436917273,0.15862784644049482,1
1965-09-27,0.0,34.2,66.0,103.30650542233262,0.15865379995461906,1
1965-09-28,0.0,35.6,65.0,103.30650542233262,0.16383208010531108,1
1965-09-29,0.0,35.2,67.0,103.30650542233262,0.16050855162440167,1
1965-09-30,0.0,33.8,63.5,103.30650542233262,0.16009602480399263,1
1965-10-01,0.0,36.8,60.5,103.30650542233262,0.17233388873691247,1
1965-10-02,0.0,35.9,63.0,103.30650542233262,0.16688814614221895,1
1965-10-03,0.0,29.2,82.0,103.30650542233262,0.12872391057938362,0
1965-10-04,20.4,34.5,79.0,103.30650542233262,0.1457670319808046,0
1965-10-05,0.0,34.8,66.0,5.939947827919961,0.021477699456160303,0
1965-10-06,2.0,35.4,58.5,24.771662287650106,0.3453133861454869,1
1965-10-07,0.0,37.5,64.25,34.56910451806158,0.5853412160630325,2
1965-10-08,0.0,31.8,76.0,48.76244028180963,0.720666992398421,3
1965-10-09,0.0,34.7,67.25,63.54068123608024,0.875203458840649,3
1965-10-10,0.0,34.0,68.25,79.49390484919553,0.6595137549529033,2
1965-10-11,0.0,35.2,63.5,81.0997882511087,0.6622574987986521,2
1965-10-12,0.0,36.8,67.0,82.73811264966724,0.6300267272461252,2
1965-10-13,0.0,33.2,76.0,82.73811264966724,0.5546108738262809,2
1965-10-14,0.0,33.9,77.75,82.73811264966724,0.5549178189188979,2
1965-10-15,1.7,35.0,67.25,86.94714020564174,0.515063046323668,2
1965-10-16,0.0,34.5,74.25,68.53196989299418,0.7973172787486498,3
1965-10-17,0.0,36.0,70.75,77.50173708882951,0.7102785746622051,3
1965-10-18,0.8,33.4,68.75,81.55685220779125,0.6095400946309585,2
1965-10-19,0.0,35.7,72.25,74.165594018191,0.7549926382117077,3
1965-10-20,0.0,34.2,76.25,86.56541320399326,0.48508768550998466,2
1965-10-21,7.4,35.0,70.25,90.18835801399486,0.4312635527647861,2
1965-10-22,0.0,33.6,69.5,32.52146556236462,0.48200438992519673,2
1965-10-23,0.0,34.6,70.5,55.03120291864194,0.8473389945285104,3
1965-10-24,0.0,33.8,69.0,69.26227253983386,0.8087417475132684,3
1965-10-25,0.0,32.8,72.75,74.58208643502707,0.7071006465611763,3
