"Estacao","Data","Hora","Precipitacao","TempMaxima","TempMinima","Insolacao","Evaporacao Piche","Temp Comp Media","Umidade Relativa Media","Velocidade do Vento Media"
82564,01/08/1998,1200,0,NULL,22.2,NULL,NULL,NULL,NULL,NULL
82564,02/08/1998,0000,NULL,37.3,NULL,9.2,6.5,28.38,69,1.9
82564,02/08/1998,1200,0,NULL,19.9,NULL,NULL,NULL,NULL,NULL
82564,03/08/1998,0000,NULL,37.3,NULL,10.3,9,28.74,67.5,1.066667
82564,03/08/1998,1200,0,NULL,20.7,NULL,NULL,NULL,NULL,NULL
82564,04/08/1998,0000,NULL,36.3,NULL,10.1,7.5,29.66,62,1.6
82564,04/08/1998,1200,0,NULL,22.3,NULL,NULL,NULL,NULL,NULL
82564,05/08/1998,0000,NULL,36.3,NULL,7.1,7.5,28.54,66.25,1.9
82564,05/08/1998,1200,0,NULL,23.1,NULL,NULL,NULL,NULL,NULL
82564,06/08/1998,0000,NULL,36.1,NULL,9.1,6,28.58,61.75,1.066667
82564,06/08/1998,1200,0,NULL,21.7,NULL,NULL,NULL,NULL,NULL
82564,07/08/1998,0000,NULL,37.1,NULL,9.8,4,28.42,64,1.066667
82564,07/08/1998,1200,0,NULL,20.3,NULL,NULL,NULL,NULL,NULL
82564,08/08/1998,0000,NULL,37.5,NULL,10.2,8.1,29.22,60,1.066667
82564,08/08/1998,1200,0,NULL,22.7,NULL,NULL,NULL,NULL,NULL
82564,09/08/1998,0000,NULL,36.4,NULL,7.2,7,28.64,62.75,1.066667
82564,09/08/1998,1200,0,NULL,20.7,NULL,NULL,NULL,NULL,NULL
82564,10/08/1998,0000,NULL,36.5,NULL,8.7,8.3,29.3,61.75,1.1
82564,10/08/1998,1200,0,NULL,23.9,NULL,NULL,NULL,NULL,NULL
82564,11/08/1998,0000,NULL,36.1,NULL,10,6.2,29.56,64.25,0.833333
82564,11/08/1998,1200,0,NULL,24.2,NULL,NULL,NULL,NULL,NULL
82564,12/08/1998,0000,NULL,36.6,NULL,9.1,5.5,28.86,64.75,1.066667
82564,12/08/1998,1200,0,NULL,21.7,NULL,NULL,NULL,NULL,NULL
82564,13/08/1998,0000,NULL,35.7,NULL,7.7,2.5,28.58,73,1.066667
82564,13/08/1998,1200,0,NULL,22.7,NULL,NULL,NULL,NULL,NULL
82564,14/08/1998,0000,NULL,36.7,NULL,8.8,6.5,29.48,63.5,1.9
82564,14/08/1998,1200,0,NULL,22.2,NULL,NULL,NULL,NULL,NULL
82564,15/08/1998,0000,NULL,36.5,NULL,7.7,7.5,29.14,69,1.066667
82564,15/08/1998,1200,0.3,NULL,22.7,NULL,NULL,NULL,NULL,NULL
82564,16/08/1998,0000,NULL,36.9,NULL,8.6,7.5,29.26,64.25,1.066667
82564,16/08/1998,1200,0,NULL,22.5,NULL,NULL,NULL,NULL,NULL
82564,17/08/1998,0000,NULL,35.9,NULL,7.2,6,29.04,65.5,1.633333
82564,17/08/1998,1200,0,NULL,22.2,NULL,NULL,NULL,NULL,NULL
82564,18/08/1998,0000,NULL,38.3,NULL,10.4,6.5,29.22,68.25,0
82564,18/08/1998,1200,0,NULL,22.9,NULL,NULL,NULL,NULL,NULL
82564,19/08/1998,0000,NULL,37.5,NULL,9.5,7,30.3,63.25,0.533333
82564,19/08/1998,1200,0,NULL,23.9,NULL,NULL,NULL,NULL,NULL
82564,20/08/1998,0000,NULL,37.7,NULL,9.3,8.5,28.26,71.5,1.933333
82564,20/08/1998,1200,0,NULL,21.5,NULL,NULL,NULL,NULL,NULL
82564,21/08/1998,0000,NULL,37.3,NULL,9.5,6,30.04,63,2.2
82564,21/08/1998,1200,0,NULL,22.2,NULL,NULL,NULL,NULL,NULL
82564,22/08/1998,0000,NULL,36.8,NULL,10.5,8,29.78,63.25,1.5
82564,22/08/1998,1200,0,NULL,22.2,NULL,NULL,NULL,NULL,NULL
82564,23/08/1998,0000,NULL,37.5,NULL,9.3,7.5,29.94,60.5,1.066667
82564,23/08/1998,1200,0,NULL,21.7,NULL,NULL,NULL,NULL,NULL
82564,24/08/1998,0000,NULL,37.7,NULL,7.9,9,29.6,56.5,1.6
82564,24/08/1998,1200,0,NULL,21.2,NULL,NULL,NULL,NULL,NULL
82564,25/08/1998,0000,NULL,37.3,NULL,9.8,7,29.52,66.75,1.366667
82564,25/08/1998,1200,0,NULL,22.2,NULL,NULL,NULL,NULL,NULL
82564,26/08/1998,0000,NULL,37.9,NULL,8.5,10,30.36,58.5,2.2
82564,26/08/1998,1200,0,NULL,23.2,NULL,NULL,NULL,NULL,NULL
82564,27/08/1998,0000,NULL,37,NULL,10.1,8.5,30.3,63.5,2.166667
82564,27/08/1998,1200,0,NULL,25,NULL,NULL,NULL,NULL,NULL
82564,28/08/1998,0000,NULL,38.5,NULL,10.1,7,29.66,69.25,4.133333
82564,28/08/1998,1200,0,NULL,23.3,NULL,NULL,NULL,NULL,NULL
82564,29/08/1998,0000,NULL,35.7,NULL,7.9,6,29.1,69.75,1.6
82564,29/08/1998,1200,7.7,NULL,23.2,NULL,NULL,NULL,NULL,NULL
82564,30/08/1998,0000,NULL,35.7,NULL,7.9,5.5,29.04,68.5,1.6
82564,30/08/1998,1200,0.5,NULL,23.2,NULL,NULL,NULL,NULL,NULL
82564,31/08/1998,0000,NULL,36.5,NULL,8.1,8,29.28,61.75,1.9
82564,31/08/1998,1200,0,NULL,23.7,NULL,NULL,NULL,NULL,NULL
82564,01/09/1998,0000,NULL,37.9,NULL,9.2,7.2,30.22,55.25,0.533333
82564,01/09/1998,1200,0,NULL,23.9,NULL,NULL,NULL,NULL,NULL
82564,02/09/1998,0000,NULL,36.3,NULL,10.2,8.3,30.06,57.25,1.066667
82564,02/09/1998,1200,0,NULL,23.9,NULL,NULL,NULL,NULL,NULL
82564,03/09/1998,0000,NULL,35.9,NULL,9.6,7.5,29.32,64,0.8
82564,03/09/1998,1200,0,NULL,23.4,NULL,NULL,NULL,NULL,NULL
82564,04/09/1998,0000,NULL,36,NULL,9.4,2.5,29.48,66,0
82564,04/09/1998,1200,0,NULL,21.9,NULL,NULL,NULL,NULL,NULL
82564,05/09/1998,0000,NULL,36.8,NULL,9,4,29.96,54,0.8
82564,05/09/1998,1200,0,NULL,23.5,NULL,NULL,NULL,NULL,NULL
82564,06/09/1998,0000,NULL,37.7,NULL,8,4,30.34,64.25,2.466667
82564,06/09/1998,1200,0,NULL,24.5,NULL,NULL,NULL,NULL,NULL
82564,07/09/1998,0000,NULL,36.5,NULL,7.5,3,28.8,71.75,1.9
82564,07/09/1998,1200,0,NULL,25.2,NULL,NULL,NULL,NULL,NULL
82564,08/09/1998,0000,NULL,37.7,NULL,9.8,7,30.34,65,1.066667
82564,08/09/1998,1200,0.3,NULL,24.2,NULL,NULL,NULL,NULL,NULL
82564,09/09/1998,0000,NULL,37,NULL,5.9,6,29.78,62.75,1.9
82564,09/09/1998,1200,0,NULL,24.2,NULL,NULL,NULL,NULL,NULL
82564,10/09/1998,0000,NULL,35.9,NULL,7.5,5.5,29.1,65.25,1.633333
82564,10/09/1998,1200,0,NULL,22.9,NULL,NULL,NULL,NULL,NULL
82564,11/09/1998,0000,NULL,37.1,NULL,7.9,5.5,30.02,51.25,0.533333
82564,11/09/1998,1200,0,NULL,23.1,NULL,NULL,NULL,NULL,NULL
82564,12/09/1998,0000,NULL,38.1,NULL,8.7,8,30.62,56.75,1.066667
82564,12/09/1998,1200,0,NULL,23.1,NULL,NULL,NULL,NULL,NULL
82564,13/09/1998,0000,NULL,37.5,NULL,9,6.5,30.58,55,0.533333
82564,13/09/1998,1200,0,NULL,24.1,NULL,NULL,NULL,NULL,NULL
82564,14/09/1998,0000,NULL,37.5,NULL,8.1,3.5,29.64,58,0.533333
82564,14/09/1998,1200,0,NULL,23.6,NULL,NULL,NULL,NULL,NULL
82564,15/09/1998,0000,NULL,37.7,NULL,7.7,3.5,30.58,53.25,0.266667
82564,15/09/1998,1200,0,NULL,24.1,NULL,NULL,NULL,NULL,NULL
82564,16/09/1998,0000,NULL,38.1,NULL,7.9,7.2,30.52,59.5,1.066667
82564,16/09/1998,1200,0,NULL,24.1,NULL,NULL,NULL,NULL,NULL
82564,17/09/1998,0000,NULL,38.3,NULL,6,7.3,30.7,57,0.266667
82564,17/09/1998,1200,0,NULL,25.1,NULL,NULL,NULL,NULL,NULL
82564,18/09/1998,0000,NULL,36.7,NULL,7.3,6,29.94,63.75,0.533333
82564,18/09/1998,1200,0,NULL,25.1,NULL,NULL,NULL,NULL,NULL
82564,19/09/1998,0000,NULL,37.9,NULL,6.9,5.5,30.34,59.25,1.9
82564,19/09/1998,1200,0,NULL,22.2,NULL,NULL,NULL,NULL,NULL
82564,20/09/1998,0000,NULL,37,NULL,8.4,5,29.56,64.75,1.066667
82564,20/09/1998,1200,0,NULL,23,NULL,NULL,NULL,NULL,NULL
82564,21/09/1998,0000,NULL,35.8,NULL,0.8,3.6,29.86,63.25,2.166667
82564,21/09/1998,1200,0,NULL,24.2,NULL,NULL,NULL,NULL,NULL
82564,22/09/1998,0000,NULL,32.7,NULL,1.9,4,26.22,85.5,1.9
82564,22/09/1998,1200,43,NULL,22.2,NULL,NULL,NULL,NULL,NULL
82564,23/09/1998,0000,NULL,35.5,NULL,9.2,8,27.8,76.5,1.933333
82564,23/09/1998,1200,0,NULL,22,NULL,NULL,NULL,NULL,NULL
82564,24/09/1998,0000,NULL,36.1,NULL,8.8,3,29.08,67.25,1.366667
82564,24/09/1998,1200,0,NULL,23.4,NULL,NULL,NULL,NULL,NULL
82564,25/09/1998,0000,NULL,37.8,NULL,8.5,5.8,29.52,69.5,0.533333
82564,25/09/1998,1200,0,NULL,24.1,NULL,NULL,NULL,NULL,NULL
82564,26/09/1998,0000,NULL,37.9,NULL,8,8.2,30.52,65.5,0
82564,26/09/1998,1200,0,NULL,24,NULL,NULL,NULL,NULL,NULL
82564,27/09/1998,0000,NULL,36.8,NULL,7.7,7,29.44,68,1.066667
82564,27/09/1998,1200,3.3,NULL,23.1,NULL,NULL,NULL,NULL,NULL
82564,28/09/1998,0000,NULL,36.3,NULL,6.2,3.5,28.54,70.5,0.8
82564,28/09/1998,1200,0,NULL,24.1,NULL,NULL,NULL,NULL,NULL
82564,29/09/1998,0000,NULL,35.7,NULL,8.7,3.5,27.36,78.5,0.8
82564,29/09/1998,1200,2.2,NULL,22.2,NULL,NULL,NULL,NULL,NULL
82564,30/09/1998,0000,NULL,35.7,NULL,6,5.5,29.76,69.25,2.166667
82564,30/09/1998,1200,0,NULL,24,NULL,NULL,NULL,NULL,NULL
82564,01/10/1998,0000,NULL,36.8,NULL,7.8,6,29.94,66.75,1.666667
82564,01/10/1998,1200,0,NULL,24,NULL,NULL,NULL,NULL,NULL
82564,02/10/1998,0000,NULL,34.3,NULL,3.7,4,28.44,76,1.066667
82564,02/10/1998,1200,0,NULL,24,NULL,NULL,NULL,NULL,NULL
82564,03/10/1998,0000,NULL,37.3,NULL,6.7,7,30.28,63.5,1.633333
82564,03/10/1998,1200,0,NULL,24.4,NULL,NULL,NULL,NULL,NULL
82564,04/10/1998,0000,NULL,37.3,NULL,6.9,6,30.3,63.5,1.066667
82564,04/10/1998,1200,0,NULL,23.5,NULL,NULL,NULL,NULL,NULL
82564,05/10/1998,0000,NULL,36.9,NULL,6.5,6.5,30.42,62.75,2.466667
82564,05/10/1998,1200,0,NULL,24.5,NULL,NULL,NULL,NULL,NULL
82564,06/10/1998,0000,NULL,38.3,NULL,9,4.5,31.44,55.5,0.966667
82564,06/10/1998,1200,0,NULL,25.4,NULL,NULL,NULL,NULL,NULL
82564,07/10/1998,0000,NULL,37.6,NULL,7.4,7.5,30.88,60.5,1.366667
82564,07/10/1998,1200,0,NULL,25,NULL,NULL,NULL,NULL,NULL
82564,08/10/1998,0000,NULL,36.6,NULL,4.3,4,29.3,68.5,1.366667
82564,08/10/1998,1200,0,NULL,25,NULL,NULL,NULL,NULL,NULL
82564,09/10/1998,0000,NULL,36.3,NULL,4,5.5,29.08,67,1.066667
82564,09/10/1998,1200,0.4,NULL,24,NULL,NULL,NULL,NULL,NULL
82564,10/10/1998,0000,NULL,36.8,NULL,5.9,4.5,29.18,69.25,1.333333
82564,10/10/1998,1200,0,NULL,24,NULL,NULL,NULL,NULL,NULL
82564,11/10/1998,0000,NULL,33,NULL,0,4.5,27.14,73.5,1.933333
82564,11/10/1998,1200,0,NULL,24.6,NULL,NULL,NULL,NULL,NULL
82564,12/10/1998,0000,NULL,35.5,NULL,3.8,4,29.36,62.25,0.8
82564,12/10/1998,1200,0,NULL,24,NULL,NULL,NULL,NULL,NULL
82564,13/10/1998,0000,NULL,34.1,NULL,5,6,29.24,66,0.533333
82564,13/10/1998,1200,3,NULL,23,NULL,NULL,NULL,NULL,NULL
82564,14/10/1998,0000,NULL,34.1,NULL,4.3,2.1,29.34,57.75,0.533333
82564,14/10/1998,1200,0,NULL,24.1,NULL,NULL,NULL,NULL,NULL
82564,15/10/1998,0000,NULL,37.1,NULL,5.9,2.9,29.14,69.5,1.066667
82564,15/10/1998,1200,0,NULL,24.7,NULL,NULL,NULL,NULL,NULL
82564,16/10/1998,0000,NULL,36.4,NULL,6.3,1.5,29.18,68,0.533333
82564,16/10/1998,1200,0,NULL,23,NULL,NULL,NULL,NULL,NULL
82564,17/10/1998,0000,NULL,34.7,NULL,4.3,4,28.04,72,1.933333
82564,17/10/1998,1200,0.6,NULL,24,NULL,NULL,NULL,NULL,NULL
82564,18/10/1998,0000,NULL,33.3,NULL,2.4,4,27.48,78.75,1.066667
82564,18/10/1998,1200,29,NULL,23,NULL,NULL,NULL,NULL,NULL
82564,19/10/1998,0000,NULL,35.7,NULL,8.5,3,29.76,65,1.6
82564,19/10/1998,1200,0,NULL,24,NULL,NULL,NULL,NULL,NULL
82564,20/10/1998,0000,NULL,35,NULL,7,5,28.74,69.75,1.066667
82564,20/10/1998,1200,0,NULL,25,NULL,NULL,NULL,NULL,NULL
82564,21/10/1998,0000,NULL,33.9,NULL,4.8,7,28.8,75,1.666667
82564,21/10/1998,1200,0,NULL,25,NULL,NULL,NULL,NULL,NULL
82564,22/10/1998,0000,NULL,34.1,NULL,6.3,2,28.56,70.25,1.633333
82564,22/10/1998,1200,0,NULL,24,NULL,NULL,NULL,NULL,NULL
82564,23/10/1998,0000,NULL,34.6,NULL,6.2,4.5,28.28,77.5,1.366667
82564,23/10/1998,1200,0,NULL,24.5,NULL,NULL,NULL,NULL,NULL
82564,24/10/1998,0000,NULL,34.9,NULL,1.7,4,29.36,67.25,1.366667
82564,24/10/1998,1200,0,NULL,24,NULL,NULL,NULL,NULL,NULL
82564,25/10/1998,0000,NULL,34,NULL,2.7,5,26.42,80.25,1.066667
82564,25/10/1998,1200,3,NULL,24,NULL,NULL,NULL,NULL,NULL
82564,26/10/1998,0000,NULL,33.4,NULL,3.2,2,25.76,82,0.533333
82564,26/10/1998,1200,3.1,NULL,22,NULL,NULL,NULL,NULL,NULL
82564,27/10/1998,0000,NULL,34.2,NULL,4.8,3,27.6,67.75,0.533333
82564,27/10/1998,1200,4.1,NULL,21.7,NULL,NULL,NULL,NULL,NULL
82564,28/10/1998,0000,NULL,34.7,NULL,5.4,3.6,26.94,73.5,0.833333
82564,28/10/1998,1200,0,NULL,22.1,NULL,NULL,NULL,NULL,NULL
82564,29/10/1998,0000,NULL,35.5,NULL,4.4,3.9,29.22,69,0.533333
82564,29/10/1998,1200,0,NULL,25.1,NULL,NULL,NULL,NULL,NULL
82564,30/10/1998,0000,NULL,36.3,NULL,5,1.5,28.5,72.25,1.6
82564,30/10/1998,1200,0,NULL,23.4,NULL,NULL,NULL,NULL,NULL
82564,31/10/1998,0000,NULL,35.1,NULL,0.7,1.5,28.62,74,1.9
82564,31/10/1998,1200,0,NULL,24.5,NULL,NULL,NULL,NULL,NULL
82564,01/11/1998,0000,NULL,32.6,NULL,0,3,27.28,79.5,1.066667
82564,01/11/1998,1200,0,NULL,23.5,NULL,NULL,NULL,NULL,NULL
82564,02/11/1998,0000,NULL,34.6,NULL,2.5,4,28.92,72.75,1.9
82564,02/11/1998,1200,0,NULL,25,NULL,NULL,NULL,NULL,NULL
82564,03/11/1998,0000,NULL,35.6,NULL,3.8,4,29.08,71.5,0.8
82564,03/11/1998,1200,0,NULL,24.5,NULL,NULL,NULL,NULL,NULL
82564,04/11/1998,0000,NULL,34.6,NULL,6.8,5,29.08,72.75,1.9
82564,04/11/1998,1200,5.6,NULL,23.5,NULL,NULL,NULL,NULL,NULL
82564,05/11/1998,0000,NULL,33.9,NULL,4.3,4.5,28.22,78,1.066667
82564,05/11/1998,1200,5.9,NULL,24.5,NULL,NULL,NULL,NULL,NULL
82564,06/11/1998,0000,NULL,35.3,NULL,7.1,3.5,28.78,70,2.2
82564,06/11/1998,1200,0,NULL,24,NULL,NULL,NULL,NULL,NULL
82564,07/11/1998,0000,NULL,31.7,NULL,0,4.5,27.06,85.5,1.9
82564,07/11/1998,1200,0,NULL,24.5,NULL,NULL,NULL,NULL,NULL
82564,08/11/1998,0000,NULL,34.3,NULL,0,2.5,28.48,75.25,1.6
82564,08/11/1998,1200,0,NULL,24.5,NULL,NULL,NULL,NULL,NULL
82564,09/11/1998,0000,NULL,28.5,NULL,0,4.5,24.24,94.25,1.066667
82564,09/11/1998,1200,70.7,NULL,21.8,NULL,NULL,NULL,NULL,NULL
82564,10/11/1998,0000,NULL,33.5,NULL,6.6,2,27.98,75.25,1.066667
82564,10/11/1998,1200,2.7,NULL,22.3,NULL,NULL,NULL,NULL,NULL
82564,11/11/1998,0000,NULL,34.3,NULL,7.4,2.8,28.44,68,1.333333
82564,11/11/1998,1200,0,NULL,22.8,NULL,NULL,NULL,NULL,NULL
82564,12/11/1998,0000,NULL,34.1,NULL,1.1,4.2,28.04,69.25,1.066667
82564,12/11/1998,1200,15.4,NULL,22.2,NULL,NULL,NULL,NULL,NULL
82564,13/11/1998,0000,NULL,34.9,NULL,5.5,3.4,28.78,68.75,2.2
82564,13/11/1998,1200,0,NULL,23,NULL,NULL,NULL,NULL,NULL
82564,14/11/1998,0000,NULL,31.3,NULL,7.5,4.4,27.28,81.25,0.533333
82564,14/11/1998,1200,0,NULL,23.4,NULL,NULL,NULL,NULL,NULL
82564,15/11/1998,0000,NULL,34.3,NULL,0,3,28.8,65,2.166667
82564,15/11/1998,1200,0,NULL,23.6,NULL,NULL,NULL,NULL,NULL
82564,16/11/1998,0000,NULL,33.5,NULL,4.1,2.5,27.96,69.75,2
82564,16/11/1998,1200,0,NULL,23.3,NULL,NULL,NULL,NULL,NULL
82564,17/11/1998,0000,NULL,34.2,NULL,3.9,3,27.62,72.5,0.533333
82564,17/11/1998,1200,0.2,NULL,23.8,NULL,NULL,NULL,NULL,NULL
82564,18/11/1998,0000,NULL,29.9,NULL,0.2,3,25.88,85.25,0.8
82564,18/11/1998,1200,15.9,NULL,22,NULL,NULL,NULL,NULL,NULL
82564,19/11/1998,0000,NULL,30.3,NULL,0.2,2,25.8,89,1.1
82564,19/11/1998,1200,10.5,NULL,22.8,NULL,NULL,NULL,NULL,NULL
82564,20/11/1998,0000,NULL,32.1,NULL,6.5,2,22.4,81,1.066667
82564,20/11/1998,1200,2.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
82564,21/11/1998,0000,NULL,32.1,NULL,0.2,2,25.74,85.75,1.6
82564,21/11/1998,1200,0,NULL,22.5,NULL,NULL,NULL,NULL,NULL
82564,22/11/1998,0000,NULL,31.3,NULL,1.1,3,26.32,82,0.533333
82564,22/11/1998,1200,29.8,NULL,22,NULL,NULL,NULL,NULL,NULL
82564,23/11/1998,0000,NULL,32.1,NULL,0.1,3,25.88,87.25,0.266667
82564,23/11/1998,1200,9.9,NULL,21,NULL,NULL,NULL,NULL,NULL
82564,24/11/1998,0000,NULL,32.9,NULL,2,2,26.04,89.5,1.1
82564,24/11/1998,1200,0,NULL,22,NULL,NULL,NULL,NULL,NULL
82564,25/11/1998,0000,NULL,33.5,NULL,4.2,2,26.74,73.75,0.533333
82564,25/11/1998,1200,34.2,NULL,22.1,NULL,NULL,NULL,NULL,NULL
82564,26/11/1998,0000,NULL,31.3,NULL,1.3,1,26.32,83.75,0
82564,26/11/1998,1200,0,NULL,23.2,NULL,NULL,NULL,NULL,NULL
82564,27/11/1998,0000,NULL,33.7,NULL,6.8,4.5,27.2,79,0.8
82564,27/11/1998,1200,9.2,NULL,22.2,NULL,NULL,NULL,NULL,NULL
82564,28/11/1998,0000,NULL,32.6,NULL,3.8,3,26.58,82.25,0.533333
82564,28/11/1998,1200,2.1,NULL,24,NULL,NULL,NULL,NULL,NULL
82564,29/11/1998,0000,NULL,31.7,NULL,2.6,4,26.4,84.75,0.533333
82564,29/11/1998,1200,8.2,NULL,22,NULL,NULL,NULL,NULL,NULL
82564,30/11/1998,0000,NULL,33.5,NULL,6.1,4,27.34,85.75,1.066667
82564,30/11/1998,1200,0,NULL,23.7,NULL,NULL,NULL,NULL,NULL
82564,01/12/1998,0000,NULL,32.7,NULL,5.8,7.5,26.84,90.5,1.366667
82564,01/12/1998,1200,6,NULL,23,NULL,NULL,NULL,NULL,NULL
82564,02/12/1998,0000,NULL,32.1,NULL,2.5,2,25.68,93.5,1.933333
82564,02/12/1998,1200,10.5,NULL,23,NULL,NULL,NULL,NULL,NULL
82564,03/12/1998,0000,NULL,32.3,NULL,6.2,1,26.58,82.25,0.266667
82564,03/12/1998,1200,34,NULL,21.5,NULL,NULL,NULL,NULL,NULL
82564,04/12/1998,0000,NULL,34.3,NULL,8.4,2,28.22,75.75,1.066667
82564,04/12/1998,1200,0,NULL,22.5,NULL,NULL,NULL,NULL,NULL
82564,05/12/1998,0000,NULL,34.7,NULL,8.4,5,28.8,73.5,0.8
82564,05/12/1998,1200,0,NULL,25,NULL,NULL,NULL,NULL,NULL
82564,06/12/1998,0000,NULL,34.3,NULL,6.1,4,28.24,72.75,1.9
82564,06/12/1998,1200,0,NULL,23.5,NULL,NULL,NULL,NULL,NULL
82564,07/12/1998,0000,NULL,32.7,NULL,3.9,3.5,28,76.75,1.366667
82564,07/12/1998,1200,0.3,NULL,24,NULL,NULL,NULL,NULL,NULL
82564,08/12/1998,0000,NULL,32.1,NULL,2.3,3.5,26.32,79.5,0.7
82564,08/12/1998,1200,0,NULL,23,NULL,NULL,NULL,NULL,NULL
82564,09/12/1998,0000,NULL,33.5,NULL,9.9,2,28.36,76.25,1.066667
82564,09/12/1998,1200,4,NULL,24.5,NULL,NULL,NULL,NULL,NULL
82564,10/12/1998,0000,NULL,30.3,NULL,0,4,26.18,88.5,1.066667
82564,10/12/1998,1200,0,NULL,23.5,NULL,NULL,NULL,NULL,NULL
82564,11/12/1998,0000,NULL,34.3,NULL,8.6,2,26.5,77.5,1.733333
82564,11/12/1998,1200,0,NULL,22.5,NULL,NULL,NULL,NULL,NULL
82564,12/12/1998,0000,NULL,34.3,NULL,9.5,3.5,28.28,70.25,0.533333
82564,12/12/1998,1200,2,NULL,24,NULL,NULL,NULL,NULL,NULL
82564,13/12/1998,0000,NULL,34.5,NULL,8.3,3,28.48,68,1.333333
82564,13/12/1998,1200,0,NULL,23,NULL,NULL,NULL,NULL,NULL
82564,14/12/1998,0000,NULL,33.1,NULL,4.2,6,28.5,68.75,0.8
82564,14/12/1998,1200,0,NULL,23.5,NULL,NULL,NULL,NULL,NULL
82564,15/12/1998,0000,NULL,34.3,NULL,7.2,2.5,27.56,77.75,0
82564,15/12/1998,1200,6.1,NULL,23,NULL,NULL,NULL,NULL,NULL
82564,16/12/1998,0000,NULL,33.3,NULL,9.2,3.1,28.16,67,0.533333
82564,16/12/1998,1200,0.6,NULL,23,NULL,NULL,NULL,NULL,NULL
82564,17/12/1998,0000,NULL,34.1,NULL,6.4,3.3,28.2,73.25,1.066667
82564,17/12/1998,1200,0,NULL,24,NULL,NULL,NULL,NULL,NULL
82564,18/12/1998,0000,NULL,35.3,NULL,4.1,4.2,29.08,71.5,1.066667
82564,18/12/1998,1200,0,NULL,25,NULL,NULL,NULL,NULL,NULL
82564,19/12/1998,0000,NULL,30.3,NULL,0.1,4,25.2,89.5,0.533333
82564,19/12/1998,1200,36.3,NULL,22,NULL,NULL,NULL,NULL,NULL
82564,20/12/1998,0000,NULL,31.1,NULL,1.3,1,26.38,82,1.066667
82564,20/12/1998,1200,0,NULL,22.7,NULL,NULL,NULL,NULL,NULL
82564,21/12/1998,0000,NULL,31.4,NULL,2.5,2,25.46,85.75,0
82564,21/12/1998,1200,0,NULL,23,NULL,NULL,NULL,NULL,NULL
82564,22/12/1998,0000,NULL,31.5,NULL,3.3,2,26.48,80.5,0.266667
82564,22/12/1998,1200,4.1,NULL,22.5,NULL,NULL,NULL,NULL,NULL
82564,23/12/1998,0000,NULL,30.1,NULL,1.5,4,25.44,86.5,0.533333
82564,23/12/1998,1200,2.8,NULL,22,NULL,NULL,NULL,NULL,NULL
82564,24/12/1998,0000,NULL,31.7,NULL,3,3,25.24,86.5,0
82564,24/12/1998,1200,2,NULL,20,NULL,NULL,NULL,NULL,NULL
82564,25/12/1998,0000,NULL,26.5,NULL,0,3,23.44,97.25,1.9
82564,25/12/1998,1200,5.4,NULL,21,NULL,NULL,NULL,NULL,NULL
82564,26/12/1998,0000,NULL,33.5,NULL,6.1,2,26.86,83.5,0.533333
82564,26/12/1998,1200,0,NULL,21.5,NULL,NULL,NULL,NULL,NULL
82564,27/12/1998,0000,NULL,33.1,NULL,4.8,3,27.06,77,0
82564,27/12/1998,1200,0,NULL,22,NULL,NULL,NULL,NULL,NULL
82564,28/12/1998,0000,NULL,33.1,NULL,6.3,3,26.88,81,0
82564,28/12/1998,1200,0,NULL,23.6,NULL,NULL,NULL,NULL,NULL
82564,29/12/1998,0000,NULL,33.6,NULL,2.3,3.5,27.14,82.75,0.066667
82564,29/12/1998,1200,1,NULL,23,NULL,NULL,NULL,NULL,NULL
82564,30/12/1998,0000,NULL,33.5,NULL,5.2,2,27.1,79.75,0
82564,30/12/1998,1200,0,NULL,23.5,NULL,NULL,NULL,NULL,NULL
82564,31/12/1998,0000,NULL,33.7,NULL,10.1,4,27.72,72,1.366667
82564,31/12/1998,1200,0,NULL,23,NULL,NULL,NULL,NULL,NULL
82564,01/01/1999,0000,NULL,35,NULL,7.6,14,28,75,1.066667
82564,01/01/1999,1200,0,NULL,23.5,NULL,NULL,NULL,NULL,NULL
82564,02/01/1999,0000,NULL,32.4,NULL,3.6,6.5,25.9,85.5,2.466667
82564,02/01/1999,1200,0,NULL,23,NULL,NULL,NULL,NULL,NULL
82564,03/01/1999,0000,NULL,33.1,NULL,4,1.5,26.56,90,0.8
82564,03/01/1999,1200,32.3,NULL,22,NULL,NULL,NULL,NULL,NULL
82564,04/01/1999,0000,NULL,33.4,NULL,5.8,3,27.64,82.5,0
82564,04/01/1999,1200,5.3,NULL,23,NULL,NULL,NULL,NULL,NULL
82564,05/01/1999,0000,NULL,31.6,NULL,0,3,26.36,87.25,1.366667
82564,05/01/1999,1200,4.3,NULL,22,NULL,NULL,NULL,NULL,NULL
82564,06/01/1999,0000,NULL,33,NULL,1.2,3,27.5,73.25,1.066667
82564,06/01/1999,1200,1,NULL,22.4,NULL,NULL,NULL,NULL,NULL
82564,07/01/1999,0000,NULL,30.1,NULL,0.8,2,26,76.5,0.266667
82564,07/01/1999,1200,2,NULL,21,NULL,NULL,NULL,NULL,NULL
82564,08/01/1999,0000,NULL,27.1,NULL,0,3,25.08,87,0.266667
82564,08/01/1999,1200,0,NULL,22,NULL,NULL,NULL,NULL,NULL
82564,09/01/1999,0000,NULL,32.9,NULL,5.1,2,26.66,75.75,0
82564,09/01/1999,1200,0,NULL,22.1,NULL,NULL,NULL,NULL,NULL
